Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
SEAD,CSDGM,02769-metadata.xml,Unknown,"MN",/metadata/distinfo/distrib/cntinfo/cntaddr/state,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/state[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"55414",/metadata/distinfo/distrib/cntinfo/cntaddr/postal,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/postal[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"USA",/metadata/distinfo/distrib/cntinfo/cntaddr/country,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/country[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"Unknown",/metadata/distinfo/distrib/cntinfo/cntvoice,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntvoice[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"nced@umn.edu",/metadata/distinfo/distrib/cntinfo/cntemail,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntemail[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"dino@eps.berkeley.edu",/metadata/distinfo/distrib/cntinfo/cntemail,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntemail[2]
SEAD,CSDGM,02769-metadata.xml,Unknown,"SEAD Virtual Archive is not liable for any damages caused by any errors or omissions in the data.",/metadata/distinfo/distliab,Undefined,/metadata/distinfo[1]/distliab[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"20130318",/metadata/metainfo/metd,Undefined,/metadata/metainfo[1]/metd[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"SEAD Virtual Archive",/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntorgp[1]/cntorg[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"mailing",/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/addrtype[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"Bloomington",/metadata/metainfo/metc/cntinfo/cntaddr/city,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/city[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"IN",/metadata/metainfo/metc/cntinfo/cntaddr/state,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/state[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"47408",/metadata/metainfo/metc/cntinfo/cntaddr/postal,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/postal[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"Not provided",/metadata/metainfo/metc/cntinfo/cntvoice,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntvoice[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"inkouper@indiana.edu",/metadata/metainfo/metc/cntinfo/cntemail,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntemail[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"FGDC Content Standard for Digital Geospatial Metadata",/metadata/metainfo/metstdn,Undefined,/metadata/metainfo[1]/metstdn[1]
SEAD,CSDGM,02769-metadata.xml,Unknown,"FGDC-STD-02-2000",/metadata/metainfo/metstdv,Undefined,/metadata/metainfo[1]/metstdv[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"(Spittler, Thomas E., Frederic R. Kelley)",/metadata/idinfo/citation/citeinfo/origin,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/origin[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"20070101",/metadata/idinfo/citation/citeinfo/pubdate,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/pubdate[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Geology and Geomorphic Features Related to Landsliding",/metadata/idinfo/citation/citeinfo/title,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/title[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"CA USA",/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/pubinfo[1]/pubplace[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Division of Mines & Geology",/metadata/idinfo/citation/citeinfo/pubinfo/publish,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/pubinfo[1]/publish[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"https://repository.nced.umn.edu/browser.php?current=location&location=1&dataset_id=11",/metadata/idinfo/citation/citeinfo/onlink,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/onlink[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"This is a series of maps produced by the California Division of Mines and Geology (now known as the California Geological Survey). This contains most of the 7.5' USGS Quads in and around Angelo. The quad names are all from either Mendocino or Humboldt County. The series was published from 1983-84. The file numbers refer to the CALIFORNIA DMG OPEN-FILE REPORT.",/metadata/idinfo/descript/abstract,Undefined,/metadata/idinfo[1]/descript[1]/abstract[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"scientific research",/metadata/idinfo/descript/purpose,Undefined,/metadata/idinfo[1]/descript[1]/purpose[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"'During the early 1980s, under the provisions of Section 208 of the Federal Water Pollution Control Act, the Environmental Protection Agency (EPA) funded a number of water protection projects that involved the geologic mapping of sensitive watersheds along California's north coast. Since then, the California Department of Conservation, California Geological Survey (CGS) has been contracted by the California Department of Forestry and Fire Protection (CDF) to produce maps for parts of Mendocino, Humboldt, and Del Norte counties, and other selected watersheds throughout the state (see Watersheds Index Map).' - California Geological Survey - Download CGS/CDF Watersheds Maps and Data, http://www.conservation.ca.gov/cgs/fwgp/Pages/watersheds_download.aspx",/metadata/idinfo/descript/supplinf,Undefined,/metadata/idinfo[1]/descript[1]/supplinf[1]
SEAD,CSDGM,02770-metadata.xml,Start Time,"Unknown",/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"/metadata/idinfo/timeperd/timeinfo/rngdates/begdate|/metadata/idinfo/timeperd/timeinfo/rngdates/begtime",/metadata/idinfo[1]/timeperd[1]/timeinfo[1]/rngdates[1]/begdate[1]
SEAD,CSDGM,02770-metadata.xml,End Time,"Unknown",/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"/metadata/idinfo/timeperd/timeinfo/rngdates/enddate|/metadata/idinfo/timeperd/timeinfo/rngdates/endtime",/metadata/idinfo[1]/timeperd[1]/timeinfo[1]/rngdates[1]/enddate[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"publication date",/metadata/idinfo/timeperd/current,Undefined,/metadata/idinfo[1]/timeperd[1]/current[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Complete",/metadata/idinfo/status/progress,Undefined,/metadata/idinfo[1]/status[1]/progress[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"None planned",/metadata/idinfo/status/update,Undefined,/metadata/idinfo[1]/status[1]/update[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"-180.0",/metadata/idinfo/spdom/bounding/westbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/westbc[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"180.0",/metadata/idinfo/spdom/bounding/eastbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/eastbc[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"90.0",/metadata/idinfo/spdom/bounding/northbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/northbc[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"-90.0",/metadata/idinfo/spdom/bounding/southbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/southbc[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"NASA Global Change Master Directory (GCMD) Science Keywords",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[1]/themekt[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"EARTH SCIENCE > LAND SURFACE > GEOMORPHOLOGY",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[1]/themekey[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"ISO 19115 Topic Categories",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[2]/themekt[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"geoscientificInformation",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[2]/themekey[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"None",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekt[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"California Geological Survey",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekey[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"quads",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekey[2]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Angelo Coast Reserve",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekey[3]
SEAD,CSDGM,02770-metadata.xml,Unknown,"NASA Global Change Master Directory (GCMD) Location Keywords",/metadata/idinfo/keywords/place/placekt,Undefined,/metadata/idinfo[1]/keywords[1]/place[1]/placekt[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Continent > North America > United States Of America > California",/metadata/idinfo/keywords/place/placekey,Undefined,/metadata/idinfo[1]/keywords[1]/place[1]/placekey[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"You are free to download and use data from the NCED Data Repository providing you register, and include the citation below for all datasets. Where an additional citation accompanies a specific data set, please include it as well. Citation: National Center for Earth-surface Dynamics Data Repository http://www.nced.umn.edu/Data_Repository.html [add date you accessed the data]",/metadata/idinfo/accconst,Undefined,/metadata/idinfo[1]/accconst[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"See access constraints information",/metadata/idinfo/useconst,Undefined,/metadata/idinfo[1]/useconst[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Theodore Fuller",/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntperp[1]/cntper[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"mailing",/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/addrtype[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"National Center for Earth-surface Dynamics",/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/address[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"2 Third Avenue SE",/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/address[2]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Minneapolis",/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/city[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"MN",/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/state[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"55414",/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/postal[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"USA",/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/country[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"612-624-4363",/metadata/idinfo/ptcontac/cntinfo/cntvoice,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntvoice[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"no grant funding found for this data set",/metadata/idinfo/datacred,Undefined,/metadata/idinfo[1]/datacred[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"National Center for Earth-surface Dynamics",/metadata/distinfo/distrib/cntinfo/cntorgp/cntorg,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntorgp[1]/cntorg[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"NCED Data Repository",/metadata/distinfo/distrib/cntinfo/cntorgp/cntper,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntorgp[1]/cntper[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"mailing",/metadata/distinfo/distrib/cntinfo/cntaddr/addrtype,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/addrtype[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"National Center for Earth-surface Dynamics",/metadata/distinfo/distrib/cntinfo/cntaddr/address,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/address[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"2 Third Avenue SE",/metadata/distinfo/distrib/cntinfo/cntaddr/address,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/address[2]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Minneapolis",/metadata/distinfo/distrib/cntinfo/cntaddr/city,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/city[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"MN",/metadata/distinfo/distrib/cntinfo/cntaddr/state,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/state[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"55414",/metadata/distinfo/distrib/cntinfo/cntaddr/postal,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/postal[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"USA",/metadata/distinfo/distrib/cntinfo/cntaddr/country,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntaddr[1]/country[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"612-624-4363",/metadata/distinfo/distrib/cntinfo/cntvoice,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntvoice[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"nced@umn.edu",/metadata/distinfo/distrib/cntinfo/cntemail,Undefined,/metadata/distinfo[1]/distrib[1]/cntinfo[1]/cntemail[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"nced-11",/metadata/distinfo/resdesc,Undefined,/metadata/distinfo[1]/resdesc[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"SEAD Virtual Archive is not liable for any damages caused by any errors or omissions in the data.",/metadata/distinfo/distliab,Undefined,/metadata/distinfo[1]/distliab[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"20130318",/metadata/metainfo/metd,Undefined,/metadata/metainfo[1]/metd[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"20130318",/metadata/metainfo/metrd,Undefined,/metadata/metainfo[1]/metrd[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Julie Hardesty",/metadata/metainfo/metc/cntinfo/cntperp/cntper,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntperp[1]/cntper[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Indiana University Libraries",/metadata/metainfo/metc/cntinfo/cntperp/cntorg,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntperp[1]/cntorg[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"mailing",/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/addrtype[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Herman B Wells Library, W501",/metadata/metainfo/metc/cntinfo/cntaddr/address,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/address[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"1320 East 10th Street",/metadata/metainfo/metc/cntinfo/cntaddr/address,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/address[2]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Indiana University",/metadata/metainfo/metc/cntinfo/cntaddr/address,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/address[3]
SEAD,CSDGM,02770-metadata.xml,Unknown,"Bloomington",/metadata/metainfo/metc/cntinfo/cntaddr/city,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/city[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"IN",/metadata/metainfo/metc/cntinfo/cntaddr/state,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/state[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"47405",/metadata/metainfo/metc/cntinfo/cntaddr/postal,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/postal[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"USA",/metadata/metainfo/metc/cntinfo/cntaddr/country,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntaddr[1]/country[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"1-812-855-3710",/metadata/metainfo/metc/cntinfo/cntvoice,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntvoice[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"diglib@indiana.edu",/metadata/metainfo/metc/cntinfo/cntemail,Undefined,/metadata/metainfo[1]/metc[1]/cntinfo[1]/cntemail[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"FGDC Content Standard for Digital Geospatial Metadata",/metadata/metainfo/metstdn,Undefined,/metadata/metainfo[1]/metstdn[1]
SEAD,CSDGM,02770-metadata.xml,Unknown,"FGDC-STD-001-1998",/metadata/metainfo/metstdv,Undefined,/metadata/metainfo[1]/metstdv[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Bellugi, Dino and Collin Bode",/metadata/idinfo/citation/citeinfo/origin,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/origin[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"20070101",/metadata/idinfo/citation/citeinfo/pubdate,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/pubdate[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Angelo 1m DEMs - Derived Data Sets",/metadata/idinfo/citation/citeinfo/title,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/title[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"TX USA",/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/pubinfo[1]/pubplace[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"National Center of Airborne Laser Mapping (NCALM)",/metadata/idinfo/citation/citeinfo/pubinfo/publish,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/pubinfo[1]/publish[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"https://repository.nced.umn.edu/browser.php?current=location&location=1&dataset_id=21",/metadata/idinfo/citation/citeinfo/onlink,Undefined,/metadata/idinfo[1]/citation[1]/citeinfo[1]/onlink[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Digital Elevation Models (DEM) of Angelo Coast Range Reserve and South Fork Eel Watershed in Mendocino County, CA. This DVD contains a zip file with derived DEMs and coverages. They were processed from the original angelo 1meter DEM. Warning: it is 8.2GB when uncompressed. They all are 1x1 meter grid resolution, using UTM, zone 10, NAD83 projection. NCALM, University of Florida flew the LIDAR and processed it to 9column ascii files. They also created the bare-earth DEM. NCALM, UC Berkeley processed the DEMs and is responsible for distribution. The National Center for Airborne Laser Mapping (NCALM) processed the source DEM as follows: 1. merged the tiles into one grid. 2. reprojected from geographic to UTM, zone 10, nad83 projection using bilinear interpolation. 3. Ran a series of analyses on the dataset to produce the folling DEMS GRIDS: - eel1mdemab: A over B: Area over gridcell size. - eel1mdemacc: Flow accumulation. Grid shows how many other grids flow into each square. Used for watershed delineation and for channel creation. - eel1mdemdir: Azimuth. Shows direction from north a grid cell is facing. Only 8 directions used, moving clockwise. - eel1mdemfil: Sinkfill. To get the flow accumulation, you must fill holes and pockets in the elevation model. This grid is essential a step in the processing. - eel1mdemrad: Slope of the gridcell. Coverages: - eelchannel: Result of Bill Dietrich's and Dino Belugi's work on channel formation. This is derived from the grids listed above. - eelcontour05: 5 meter topographic contours of the bare-earth DEM. - eelcontour10: 10 meter topographic contours of the bare-earth DEM.",/metadata/idinfo/descript/abstract,Undefined,/metadata/idinfo[1]/descript[1]/abstract[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"scientific research",/metadata/idinfo/descript/purpose,Undefined,/metadata/idinfo[1]/descript[1]/purpose[1]
SEAD,CSDGM,02771-metadata.xml,Start Time,"Unknown",/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"/metadata/idinfo/timeperd/timeinfo/rngdates/begdate|/metadata/idinfo/timeperd/timeinfo/rngdates/begtime",/metadata/idinfo[1]/timeperd[1]/timeinfo[1]/rngdates[1]/begdate[1]
SEAD,CSDGM,02771-metadata.xml,End Time,"Unknown",/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"/metadata/idinfo/timeperd/timeinfo/rngdates/enddate|/metadata/idinfo/timeperd/timeinfo/rngdates/endtime",/metadata/idinfo[1]/timeperd[1]/timeinfo[1]/rngdates[1]/enddate[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"publication date",/metadata/idinfo/timeperd/current,Undefined,/metadata/idinfo[1]/timeperd[1]/current[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Complete",/metadata/idinfo/status/progress,Undefined,/metadata/idinfo[1]/status[1]/progress[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"None planned",/metadata/idinfo/status/update,Undefined,/metadata/idinfo[1]/status[1]/update[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"-180.0",/metadata/idinfo/spdom/bounding/westbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/westbc[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"180.0",/metadata/idinfo/spdom/bounding/eastbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/eastbc[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"90.0",/metadata/idinfo/spdom/bounding/northbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/northbc[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"-90.0",/metadata/idinfo/spdom/bounding/southbc,Undefined,/metadata/idinfo[1]/spdom[1]/bounding[1]/southbc[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"NASA Global Change Master Directory (GCMD) Science Keywords",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[1]/themekt[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"EARTH SCIENCE > OCEANS > COASTAL PROCESSES > COASTAL ELEVATION",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[1]/themekey[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"EARTH SCIENCE > LAND SURFACE > TOPOGRAPHY > TERRAIN ELEVATION",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[1]/themekey[2]
SEAD,CSDGM,02771-metadata.xml,Unknown,"NASA Global Change Master Directory (GCMD) Platform Keywords",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[2]/themekt[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"DEM",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[2]/themekey[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"MAPS",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[2]/themekey[2]
SEAD,CSDGM,02771-metadata.xml,Unknown,"ISO 19115 Topic Categories",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekt[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"elevation",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekey[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"geoscientificInformation",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[3]/themekey[2]
SEAD,CSDGM,02771-metadata.xml,Unknown,"None",/metadata/idinfo/keywords/theme/themekt,Undefined,/metadata/idinfo[1]/keywords[1]/theme[4]/themekt[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"NCALM",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[4]/themekey[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Desktop Watersheds",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[4]/themekey[2]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Angelo Coast Reserve",/metadata/idinfo/keywords/theme/themekey,Undefined,/metadata/idinfo[1]/keywords[1]/theme[4]/themekey[3]
SEAD,CSDGM,02771-metadata.xml,Unknown,"NASA Global Change Master Directory (GCMD) Location Keywords",/metadata/idinfo/keywords/place/placekt,Undefined,/metadata/idinfo[1]/keywords[1]/place[1]/placekt[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Continent > North America > United States Of America > California",/metadata/idinfo/keywords/place/placekey,Undefined,/metadata/idinfo[1]/keywords[1]/place[1]/placekey[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"You are free to download and use data from the NCED Data Repository providing you register, and include the citation below for all datasets. Where an additional citation accompanies a specific data set, please include it as well. Citation: National Center for Earth-surface Dynamics Data Repository http://www.nced.umn.edu/Data_Repository.html [add date you accessed the data]",/metadata/idinfo/accconst,Undefined,/metadata/idinfo[1]/accconst[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"See access constraints information",/metadata/idinfo/useconst,Undefined,/metadata/idinfo[1]/useconst[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"Collin Bode",/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntperp[1]/cntper[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"mailing",/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/addrtype[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"3060 Valley Life Sciences Building #3140",/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/address[1]
SEAD,CSDGM,02771-metadata.xml,Unknown,"University of California",/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,Undefined,/metadata/idinfo[1]/ptcontac[1]/cntinfo[1]/cntaddr[1]/address[2]
