Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
CLOEBIRD,EML,00251-metadata.xml,Maintenance,"Released Annually annually",/eml:eml/dataset/maintenance,"/eml:eml/*/maintenance",/eml:eml/dataset[1]/maintenance[1]
CLOEBIRD,EML,00251-metadata.xml,Resource Contact,"Kevin Webb Information Science, Cornell Lab of Ornithology, 159 Sapsucker Woods Road Ithaca NY 14850 U.S.A. kfw4@cornell.edu",/eml:eml/dataset/contact,"/eml:eml/*/contact",/eml:eml/dataset[1]/contact[1]
CLOEBIRD,EML,00251-metadata.xml,Publisher,"Cornell Lab of Ornithology Information Science, Cornell Lab of Ornithology, 159 Sapsucker Woods Road Ithaca NY 14850 U.S.A. http://ebird.org",/eml:eml/dataset/publisher,"/eml:eml/*/publisher",/eml:eml/dataset[1]/publisher[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"Ithaca, New York",/eml:eml/dataset/pubPlace,Undefined,/eml:eml/dataset[1]/pubPlace[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"eBird_Observation_Dataset_2013.csv.gz",/eml:eml/dataset/dataTable/entityName,Undefined,/eml:eml/dataset[1]/dataTable[1]/entityName[1]
CLOEBIRD,EML,00251-metadata.xml,Entity and Attribute Information,"Worldwide bird observation data submitted to eBird",/eml:eml/dataset/dataTable/entityDescription,"/eml:eml/*/dataTable/entityDescription",/eml:eml/dataset[1]/dataTable[1]/entityDescription[1]
CLOEBIRD,EML,00251-metadata.xml,Entity Type Definition,"Worldwide bird observation data submitted to eBird",/eml:eml/dataset/dataTable/entityDescription,"/eml:eml/*/dataTable/entityDescription",/eml:eml/dataset[1]/dataTable[1]/entityDescription[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"eBird_Observation_Dataset_2013.csv.gz",/eml:eml/dataset/dataTable/physical/objectName,Undefined,/eml:eml/dataset[1]/dataTable[1]/physical[1]/objectName[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"4546287939",/eml:eml/dataset/dataTable/physical/size,Undefined,/eml:eml/dataset[1]/dataTable[1]/physical[1]/size[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"gzip",/eml:eml/dataset/dataTable/physical/compressionMethod,Undefined,/eml:eml/dataset[1]/dataTable[1]/physical[1]/compressionMethod[1]
CLOEBIRD,EML,00251-metadata.xml,Resource Format,"1 \n column ,",/eml:eml/dataset/dataTable/physical/dataFormat,"/eml:eml/*/dataTable/physical/dataFormat",/eml:eml/dataset[1]/dataTable[1]/physical[1]/dataFormat[1]
CLOEBIRD,EML,00251-metadata.xml,Distribution Format,"1 \n column ,",/eml:eml/dataset/dataTable/physical/dataFormat,"/eml:eml/*/dataTable/physical/dataFormat",/eml:eml/dataset[1]/dataTable[1]/physical[1]/dataFormat[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"ecogrid://knb/CLOEODDATA.05192014.1",/eml:eml/dataset/dataTable/physical/distribution/online/url,Undefined,/eml:eml/dataset[1]/dataTable[1]/physical[1]/distribution[1]/online[1]/url[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"download",/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,Undefined,/eml:eml/dataset[1]/dataTable[1]/physical[1]/distribution[1]/online[1]/url[1]/@function
CLOEBIRD,EML,00251-metadata.xml,Attribute List,"BASISOFRECORD A descriptive term indicating whether the record represents an object or observation. Examples: 'preserved specimen', 'observation', 'living organism' INSTITUTIONCODE The code (or acronym) identifying the institution administering the collection in which the organism record is cataloged. No global registry exists for institutional codes; use the code that is 'standard' in your discipline. Non-specified text COLLECTIONCODE The code (or acronym) identifying the collection within the institution in which the organism record is cataloged. Non-specified text CATALOGNUMBER The alphanumeric value identifying an individual organism record within the collection. It is highly recommended that each record is uniquely identified within a collection by this value. Non-specified text OCCURRENCEID The identifier for the occurrence constructed from: InstitutionCode, CollectionCode and CatalogNumber. Formatted text URN:catalog:[INSTITUTIONCODE]:[COLLECTIONCODE]:[CATALOGNUMBER] RECORDEDBY The identity code of the individual reporting the observation. Formatted text obsr[0-9]+ YEAR The four digit year in the Common Era calendar in which the organism was collected from the field. Four digit integer MONTH The two digit month of year in the Common Era calendar during which the organism was collected from the field. Two digit integer DAY The two digit day of the month in the Common Era calendar during which the organism was collected from the field. Two digit integer COUNTRY The full, unabbreviated name of the country or major political unit from which the organism was collected. Non-specified text STATEPROVINCE The full, unabbreviated name of the state, province, or region (i.e., the next smaller political region than Country) from which the organism was collected. Non-specified text COUNTY The full, unabbreviated name of the county, shire, or municipality (i.e., the next smaller political region than StateProvince) from which the organism was collected. Non-specified text DECIMALLATITUDE The latitude of the location from which the organism was collected, expressed in decimal degrees. degree real -90 90 DECIMALLONGITUDE The longitude of the location from which the organism was collected, expressed in decimal degrees. degree real -180 180 LOCALITY The specific description of the place the observation occurred. Non-specified text KINGDOM The name of the taxonomic kingdom in which the organism is classified. Non-specified text PHYLUM The name of the taxonomic phylum (or division) in which the organism is classified. Non-specified text CLASS The name of the taxonomic class in which the organism is classified. Non-specified text ORDER The name of the taxonomic order in which the organism is classified. Non-specified text FAMILY The name of the taxonomic family in which the organism is classified. Non-specified text GENUS The name of the taxonomic genus in which the organism is classified. Non-specified text SPECIFICEPITHET The name of the taxonomic species in which the organism is classified. Non-specified text SCIENTIFICNAME The scientific name applied of the organism. Non-specified text VERNACULARNAME Common vernacular name to describe the taxon (may be common name or other names that do not conform to a standard taxonomy). The name conforms to the eBird taxonomy. Non-specified text INDIVIDUALCOUNT The number of individuals observed. A blank or empty INDIVIDUALCOUNT indicates that one or more of this bird were present but not enumerated, the observer did not report a count. number integer",/eml:eml/dataset/dataTable/attributeList,"/eml:eml/*/dataTable/attributeList",/eml:eml/dataset[1]/dataTable[1]/attributeList[1]
CLOEBIRD,EML,00251-metadata.xml,Unknown,"153532169",/eml:eml/dataset/dataTable/numberOfRecords,Undefined,/eml:eml/dataset[1]/dataTable[1]/numberOfRecords[1]
