Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
LTER_2013,EML,00058-metadata.xml,Unknown,"GIS_ip30_info_anderson1_1971",/eml:eml/dataset/spatialRaster/entityName,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/entityName[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"This layer shows land use for the Ipswich Study area, based upon MassGIS classification and grouped in accordance with the Anderson: Level I convention.",/eml:eml/dataset/spatialRaster/entityDescription,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/entityDescription[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"GIS_ip30_info_anderson1_1971.zip",/eml:eml/dataset/spatialRaster/physical/objectName,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/physical[1]/objectName[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"zip",/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/physical[1]/dataFormat[1]/externallyDefinedFormat[1]/formatName[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"http://pie-lter.ecosystems.mbl.edu/files/gis/GIS_ip30_info_anderson1_1971.zip",/eml:eml/dataset/spatialRaster/physical/distribution/online/url,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/physical[1]/distribution[1]/online[1]/url[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"OID",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[1]/attributeName[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Internal feature number.",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[1]/attributeDefinition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Sequential unique whole numbers that are automatically generated.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[1]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/textDomain[1]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"VALUE",/eml:eml/dataset/spatialRaster/attributeList/attribute/@id,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/@id
LTER_2013,EML,00058-metadata.xml,Unknown,"VALUE",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/attributeName[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Numeric land-cover ID for land use type - Anderson Level 1.",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/attributeDefinition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[1]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Urban or Built up. Consisting of open land, participation recreation, spectator recreation, residential (Multi-family), residential (less than 1/4 acre), residential (1/4 to 1/2 acre), residential (larger than 1/2 acre), commercial, industrial, urban open, transporation, and waste disposal.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[1]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"2",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[2]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Agriculture. Consisting of woody perrenial and cropland.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[2]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"3",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[3]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Rangeland: consists of pasture.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[3]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"4",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[4]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Forest from class forest.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[4]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"5",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[5]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Water with both water and new ocean.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[5]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"6",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[6]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Wetland, includes wetland and salt wetland.",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[6]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"7",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[7]/code[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Barren land - includes mining and water based recreation",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/measurementScale[1]/nominal[1]/nonNumericDomain[1]/enumeratedDomain[1]/codeDefinition[7]/definition[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Reclassified MassGIS land use files.",/eml:eml/dataset/spatialRaster/attributeList/attribute/methods/methodStep/description,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/attributeList[1]/attribute[2]/methods[1]/methodStep[1]/description[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"NAD 1983 StatePlane Massachusetts Mainland FIPS 2001",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"D North American 1983",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/datum[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"298.257222101",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/spheroid[1]/@denomFlatRatio
LTER_2013,EML,00058-metadata.xml,Unknown,"GRS 1980",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/spheroid[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"6378137.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/spheroid[1]/@semiAxisMajor
LTER_2013,EML,00058-metadata.xml,Unknown,"0.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/primeMeridian[1]/@longitude
LTER_2013,EML,00058-metadata.xml,Unknown,"Greenwich",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/primeMeridian[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"degree",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/geogCoordSys[1]/unit[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"Lambert Conformal Conic",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"Line of constant latitude at which the Earth and the plane intersect",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[1]/@description
LTER_2013,EML,00058-metadata.xml,Unknown,"Standard Parallel",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"41.716667",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[1]/@value
LTER_2013,EML,00058-metadata.xml,Unknown,"The line of logitude at the center of the map projection",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[2]/@description
LTER_2013,EML,00058-metadata.xml,Unknown,"Longitude at central meridian",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[2]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"-71.5",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[2]/@value
LTER_2013,EML,00058-metadata.xml,Unknown,"The latitude chosen as center of the projection",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[3]/@description
LTER_2013,EML,00058-metadata.xml,Unknown,"Latitude of projection origin",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[3]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"41.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[3]/@value
LTER_2013,EML,00058-metadata.xml,Unknown,"A value added in a rectangular coordinate system, usually used to avoid negative values",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[4]/@description
LTER_2013,EML,00058-metadata.xml,Unknown,"False Easting",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[4]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"200000.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[4]/@value
LTER_2013,EML,00058-metadata.xml,Unknown,"A value added in a rectangular coordinate system, usually used to avoid negative values",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[5]/@description
LTER_2013,EML,00058-metadata.xml,Unknown,"False Northing",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[5]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"750000.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/parameter[5]/@value
LTER_2013,EML,00058-metadata.xml,Unknown,"meter",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/spatialReference[1]/horizCoordSysDef[1]/projCoordSys[1]/projection[1]/unit[1]/@name
LTER_2013,EML,00058-metadata.xml,Unknown,"Horizontal Accuracy Report not present",/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/horizontalAccuracy[1]/accuracyReport[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Vertical Accuracy Report not present",/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/verticalAccuracy[1]/accuracyReport[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"unknown",/eml:eml/dataset/spatialRaster/cellSizeXDirection,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/cellSizeXDirection[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"unknown",/eml:eml/dataset/spatialRaster/cellSizeYDirection,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/cellSizeYDirection[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/numberOfBands,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/numberOfBands[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"Lower Left",/eml:eml/dataset/spatialRaster/rasterOrigin,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/rasterOrigin[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"1152",/eml:eml/dataset/spatialRaster/rows,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/rows[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"1692",/eml:eml/dataset/spatialRaster/columns,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/columns[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"unknown",/eml:eml/dataset/spatialRaster/verticals,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/verticals[1]
LTER_2013,EML,00058-metadata.xml,Unknown,"pixel",/eml:eml/dataset/spatialRaster/cellGeometry,Undefined,/eml:eml/dataset[1]/spatialRaster[1]/cellGeometry[1]
LTER_2013,EML,00087-metadata.xml,Unknown,"knb-lter-arc.10422.4",/eml:eml/@packageId,Undefined,/eml:eml/@packageId
LTER_2013,EML,00087-metadata.xml,Unknown,"knb",/eml:eml/@system,Undefined,/eml:eml/@system
LTER_2013,EML,00087-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.0 http://nis.lternet.edu/schemas/EML/eml-2.1.0/eml.xsd",/eml:eml/@xsi:schemaLocation,Undefined,/eml:eml/@xsi:schemaLocation
LTER_2013,EML,00087-metadata.xml,Security Constraints,"uid=ARC,o=lter,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access",/eml:eml/access[1]
LTER_2013,EML,00087-metadata.xml,Resource Access Constraints,"uid=ARC,o=lter,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access",/eml:eml/access[1]
LTER_2013,EML,00087-metadata.xml,Metadata Access Constraints,"uid=ARC,o=lter,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access",/eml:eml/access[1]
LTER_2013,EML,00087-metadata.xml,Metadata Use Constraints,"uid=ARC,o=lter,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access",/eml:eml/access[1]
LTER_2013,EML,00087-metadata.xml,Resource Status,"uid=ARC,o=lter,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access",/eml:eml/access[1]
LTER_2013,EML,00087-metadata.xml,Unknown,"20102012_CSASN_PointTransects.04",/eml:eml/dataset/alternateIdentifier,Undefined,/eml:eml/dataset[1]/alternateIdentifier[1]
LTER_2013,EML,00087-metadata.xml,Resource Title,"Substrate and cover types on the stream bottom determined by point transects for streams near the Toolik Field Station, Alaska, for 2010.",/eml:eml/dataset/title,"/eml:eml/*/title",/eml:eml/dataset[1]/title[1]
LTER_2013,EML,00087-metadata.xml,Resource Long Name,"Substrate and cover types on the stream bottom determined by point transects for streams near the Toolik Field Station, Alaska, for 2010.",/eml:eml/dataset/title,"/eml:eml/*/title",/eml:eml/dataset[1]/title[1]
LTER_2013,EML,00087-metadata.xml,Author,"Arctic LTER Program Breck Bowden University of Vermont 303D Aiken Center Rubenstein School of Environment and Natural Resources Burlington Vermont 05405 USA",/eml:eml/dataset/creator,"/eml:eml/*/creator",/eml:eml/dataset[1]/creator[1]
LTER_2013,EML,00087-metadata.xml,Author / Originator,"Arctic LTER Program Breck Bowden University of Vermont 303D Aiken Center Rubenstein School of Environment and Natural Resources Burlington Vermont 05405 USA",/eml:eml/dataset/creator,"/eml:eml/*/creator",/eml:eml/dataset[1]/creator[1]
LTER_2013,EML,00087-metadata.xml,Metadata Contact,"Arctic LTER Program The Ecosystems Center Marine Biological Lab 7 MBL St Woods Hole MA 02543 USA (508) 289 7496 arc_im@mbl.edu http://ecosystems.mbl.edu/ARC/",/eml:eml/dataset/metadataProvider,"/eml:eml/*/metadataProvider",/eml:eml/dataset[1]/metadataProvider[1]
LTER_2013,EML,00087-metadata.xml,Contributor Name,"Michael Gooseff Colorado State University Department of Civil and Environmental Engineering Fort Collins CO 80523 USA Principal Investigator",/eml:eml/dataset/associatedParty,"/eml:eml/*/associatedParty",/eml:eml/dataset[1]/associatedParty[1]
LTER_2013,EML,00087-metadata.xml,Contributor Name,"Wilfred Wollheim University of New Hampshire Water Systems Analysis Group Morse Hall, Room 452: 8 College Road Durham NH 03824 USA Principal Investigator",/eml:eml/dataset/associatedParty,"/eml:eml/*/associatedParty",/eml:eml/dataset[1]/associatedParty[2]
LTER_2013,EML,00087-metadata.xml,Resource Creation/Revision Date,"2013",/eml:eml/dataset/pubDate,"/eml:eml/*/pubDate",/eml:eml/dataset[1]/pubDate[1]
LTER_2013,EML,00087-metadata.xml,Publication Date,"2013",/eml:eml/dataset/pubDate,"/eml:eml/*/pubDate",/eml:eml/dataset[1]/pubDate[1]
LTER_2013,EML,00087-metadata.xml,Abstract,"The Changing Seasonality of Arctic Stream Systems (CSASN) was active from 2010 to 2012. The CSASN goal was to quantify the relative influences of through flow, lateral inputs, and hyporheic regeneration on the seasonal fluxes C, N, and P in an arctic river network, and to determine how these influences might shift under seasonal conditions that are likely to be substantially different in the future. Point transects were done throughout the sampling season to determine different substrate and cover types on the stream bottom.",/eml:eml/dataset/abstract,"/eml:eml/*/abstract",/eml:eml/dataset[1]/abstract[1]
LTER_2013,EML,00087-metadata.xml,Keyword,"bryophytes",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[1]
LTER_2013,EML,00087-metadata.xml,Keyword,"algae",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[2]
LTER_2013,EML,00087-metadata.xml,Keyword,"substrates",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[3]
LTER_2013,EML,00087-metadata.xml,Keyword,"cover types",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[4]
LTER_2013,EML,00087-metadata.xml,Keyword,"Changing Seasonality",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[5]
LTER_2013,EML,00087-metadata.xml,Keyword,"CSASN",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[6]
LTER_2013,EML,00087-metadata.xml,Keyword,"arctic streams",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[7]
LTER_2013,EML,00087-metadata.xml,Keyword,"Kuparuk River",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[8]
LTER_2013,EML,00087-metadata.xml,Keyword,"acrtic streams",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,"place"))andnot(contains(@keywordType,"place"))andnot(contains(@keywordType,"thematic"))andnot(contains(@keywordType,"temporal"))andnot(contains(@keywordType,"discipline"))andnot(contains(@keywordType,"stratum"))andnot(contains(@keywordType,"taxonomic"))]",/eml:eml/dataset[1]/keywordSet[1]/keyword[9]
